,Index,Do not sell score,Privacy Choice score,Opt out score
0,373,0.8817719184027778,0.0036629231770833335,0.3597615559895833
1,145,1.205791015625,0.19914632161458334,0.6496223958333334
2,201,0.025918511284722223,0.0036629231770833335,0.3597615559895833
3,3,0.028287760416666665,0.0036629231770833335,0.3597615559895833
4,310,0.02817626953125,0.0036629231770833335,0.3608984375
5,347,5.525906304253472,0.10555202907986111,0.38754096137152777
6,64,0.03827175564236111,19.403071831597224,0.38630533854166665
7,276,94.85733317057291,0.06909966362847222,0.40329698350694443
8,69,0.03076443142361111,14.313071560329861,0.36068495008680557
9,378,0.031751302083333335,0.0036629231770833335,0.35989556206597223
10,236,0.025918511284722223,0.004529622395833334,0.3597615559895833
11,196,0.10723036024305556,13.179707302517361,0.3597620985243056
12,169,17.370321180555557,17.089189995659723,0.36201524522569445
13,305,1.2547824435763888,0.8242743598090277,1.1288861762152778
14,171,0.03624538845486111,6.451401095920139,0.38184543185763886
15,226,0.025918511284722223,0.004855685763888889,0.3597615559895833
16,18,10.23052490234375,0.09208875868055555,0.39890625
17,210,0.13111680772569445,1.8063243272569445,0.3597615559895833
18,266,0.02779541015625,3.7092635091145834,0.3597615559895833
19,204,0.04876925998263889,97.84023166232639,0.38167534722222224
20,339,0.02711127387152778,0.0036629231770833335,0.3597615559895833
21,184,0.8181632486979167,0.0036629231770833335,0.3597615559895833
22,146,77.08817084418403,0.04296440972222222,0.39456787109375
23,21,18.824978841145832,0.02530029296875,0.4021633572048611
24,182,1.3643568250868054,2.7966370985243056,0.36022216796875
25,57,0.025918511284722223,0.0036629231770833335,0.3597615559895833
26,133,0.2257199435763889,0.07416097005208333,0.5585167100694445
27,76,39.395746527777774,0.020421820746527777,0.4116031901041667
28,260,0.025918511284722223,0.0036629231770833335,0.36058186848958335
29,303,6.800719129774306,0.004855685763888889,0.3597615559895833
30,208,0.08725640190972223,11.353749457465279,0.3597615559895833
31,141,0.16253960503472223,0.018470052083333334,0.4633997938368056
32,313,0.10029052734375,1.2326803927951389,0.5273697916666666
33,39,2.5691126844618055,0.0036629231770833335,0.3597615559895833
34,51,0.012722981770833334,0.01973605685763889,0.3597615559895833
35,50,1.4365435112847222,0.0036629231770833335,0.3597615559895833
36,218,16.930475260416667,0.004855685763888889,0.36915201822916666
37,62,0.2729627821180556,0.02041558159722222,0.36068495008680557
38,40,7.024384765625,0.0036629231770833335,0.3597615559895833
39,32,1.3276510959201389,0.037081434461805556,0.3887581380208333
40,82,0.025918511284722223,0.004529622395833334,0.3597615559895833
41,227,0.025918511284722223,0.0036629231770833335,0.3597615559895833
42,13,21.96328423394097,0.06016059027777778,0.39935628255208333
43,25,0.025918511284722223,0.0036629231770833335,0.3612196180555556
44,350,0.025918511284722223,0.0036629231770833335,0.3597615559895833
45,366,13.596547309027779,0.13328803168402778,3.5213902452256947
46,130,0.04485812717013889,0.017335069444444445,0.6988655598958333
47,154,11.948454047309028,0.7278697374131945,1.4111783854166666
48,267,0.051612141927083334,6.571254069010417,0.4053184678819444
49,280,40.53195149739583,0.0036629231770833335,0.36915201822916666
50,324,0.025918511284722223,0.0036629231770833335,0.35987901475694445
51,314,0.027886827256944444,0.0036629231770833335,0.3597615559895833
52,142,6.953874782986111,0.0036629231770833335,0.3608056640625
53,71,0.031685112847222224,0.004309353298611111,0.36000732421875
54,75,0.025918511284722223,0.0036629231770833335,0.36062825520833336
55,124,0.040695258246527775,0.8043467881944445,6.508871527777778
56,252,2.9808536783854165,0.0036629231770833335,0.3597615559895833
57,144,0.025918511284722223,0.0036629231770833335,0.3597615559895833
58,357,4.731124403211806,0.05314914279513889,0.62239501953125
59,287,0.026961805555555555,0.0036629231770833335,0.3602216254340278
60,234,0.025918511284722223,0.0036629231770833335,0.3627677408854167
61,126,4.208913031684028,0.0036629231770833335,0.36915201822916666
62,116,6.251746961805556,0.05826334635416667,0.39398328993055554
63,296,2.20365234375,0.0036629231770833335,0.3597615559895833
64,202,65.6081947157118,0.0036629231770833335,0.3597615559895833
65,131,1.7661442057291667,0.0036629231770833335,0.3597615559895833
66,34,6.272021213107639,0.027295464409722223,0.36068495008680557
67,294,0.028187120225694445,0.0036629231770833335,0.3597615559895833
68,119,63.397175021701386,58.94852267795139,11.945907389322917
69,168,0.14637776692708335,1.8604020182291667,0.36915201822916666
70,67,0.025918511284722223,0.0036629231770833335,0.3597615559895833
71,382,26.94000732421875,-1.0,-1.0
72,346,0.029932996961805555,0.0036629231770833335,0.3597615559895833
73,166,2.027951117621528,0.026966145833333333,0.36068495008680557
74,297,0.025918511284722223,0.0036629231770833335,0.36065782335069446
75,333,0.026814778645833332,0.0036629231770833335,0.36915201822916666
76,340,0.025918511284722223,0.0036629231770833335,0.36032280815972223
77,217,0.02907524956597222,0.0036629231770833335,3.443595648871528
78,12,0.037547471788194446,0.5902454969618055,6.45731201171875
79,312,11.488724772135416,0.5921506076388889,0.5956556532118056
80,300,3.589984809027778,0.0036629231770833335,0.3597615559895833
81,160,5.765840928819444,0.047998046875,0.4066015625
82,190,0.07311089409722223,13.01230712890625,0.3597615559895833
83,223,0.026820475260416667,0.0036629231770833335,0.3597615559895833
84,321,0.7159665256076388,20.751627061631943,0.3660107421875
85,263,0.026820475260416667,0.0036629231770833335,0.3597615559895833
86,254,0.025918511284722223,0.0036629231770833335,0.3608330620659722
87,70,0.025918511284722223,0.004855685763888889,0.3597615559895833
88,376,25.525320095486112,0.020517578125,2.0038096788194446
89,97,2.3666289605034723,0.0036629231770833335,0.3597615559895833
90,230,125.60292697482639,0.0036629231770833335,0.36451144748263886
91,84,0.025918511284722223,0.0036629231770833335,0.3597615559895833
92,95,0.025918511284722223,0.0036629231770833335,0.3597615559895833
93,356,0.028187120225694445,0.0045648871527777775,0.3597615559895833
94,114,3.5405596245659723,0.0036629231770833335,0.3597615559895833
95,335,0.025918511284722223,0.0036629231770833335,0.3608056640625
96,112,0.2765576171875,0.0036629231770833335,0.3597615559895833
97,359,0.4159372287326389,0.0036629231770833335,0.3597615559895833
98,338,0.02751437717013889,0.0036629231770833335,0.3597615559895833
99,331,0.08670681423611111,0.05415771484375,0.6621823459201389
100,29,0.025918511284722223,0.0036629231770833335,0.3597615559895833
101,253,0.27928114149305555,0.12208984375,0.5828087022569445
102,113,11.297283799913194,0.0036629231770833335,0.3597615559895833
103,358,10.767974175347222,0.09822129991319445,0.4067808702256944
104,348,0.025918511284722223,0.0036629231770833335,0.3597615559895833
105,24,0.6939800347222222,0.0036629231770833335,0.3597615559895833
106,281,0.025918511284722223,0.004529622395833334,0.3597615559895833
107,304,16.308174913194446,7.204866536458334,0.3597615559895833
108,83,0.025918511284722223,0.0036629231770833335,0.361357421875
109,206,0.025918511284722223,0.0036629231770833335,0.3597615559895833
110,344,0.046819932725694444,2.8984781901041665,0.4096451822916667
111,364,1.59663330078125,1.881806911892361,0.3633306206597222
112,180,3.2919694010416665,0.004248318142361111,0.36451334635416666
113,233,12.207816569010417,0.051112467447916664,2.227980143229167
114,23,0.025918511284722223,0.0036629231770833335,0.3597615559895833
115,164,2.782327202690972,2.042548828125,4.145334201388889
116,289,3.272607421875,5.0887060546875,3.417783203125
117,355,0.025918511284722223,0.0036629231770833335,0.3597615559895833
118,42,20.429340006510415,125.04197862413194,0.42089436848958334
119,11,117.96482476128472,0.0036629231770833335,0.3651022677951389
120,250,0.037864312065972225,1.15540771484375,0.39283175998263886
121,56,0.025918511284722223,0.0036629231770833335,0.3598763020833333
122,290,0.025918511284722223,0.0036629231770833335,0.3597615559895833
123,65,0.026847330729166667,0.83908203125,0.3597615559895833
124,161,31.987237413194446,0.04171630859375,29.134782443576388
125,188,0.025918511284722223,0.0036629231770833335,0.3597615559895833
126,222,0.025918511284722223,0.0036629231770833335,0.3597905815972222
127,270,0.025918511284722223,0.0036629231770833335,0.36161214192708335
128,60,0.025918511284722223,0.004483235677083333,0.3597615559895833
129,53,13.514872775607639,0.0036629231770833335,0.36915201822916666
130,93,0.028287760416666665,2.188190646701389,0.4561515299479167
131,5,12.993134765625,0.08692301432291667,0.36820258246527776
132,63,2.58265380859375,0.0036629231770833335,0.3597615559895833
133,213,0.025918511284722223,0.0036629231770833335,0.3597615559895833
134,221,30.353677300347222,0.0036629231770833335,0.40847330729166664
135,33,0.025918511284722223,0.0036629231770833335,0.3597615559895833
136,235,6.958358832465278,0.0036629231770833335,0.3597615559895833
137,277,3.7848944769965276,0.17298909505208335,0.47058729383680553
138,1,0.02705593532986111,0.0036629231770833335,0.5688812934027778
139,374,0.07002549913194445,5.634954969618056,0.3597615559895833
140,286,0.030331488715277778,0.006648220486111111,0.36022569444444447
141,109,8.98087646484375,0.04771484375,0.4060799153645833
142,288,0.025918511284722223,0.0045648871527777775,0.3597615559895833
143,278,0.025918511284722223,0.0036629231770833335,0.3597615559895833
144,165,0.05930447048611111,3.9761412217881946,0.46133246527777777
145,349,12.87248779296875,0.0036629231770833335,0.3597615559895833
146,117,0.025918511284722223,0.018399251302083332,11.746692708333333
147,327,0.025918511284722223,0.0036629231770833335,0.3597615559895833
148,325,32.162516276041664,0.004529622395833334,0.3597615559895833
149,372,7.153977322048611,0.037993977864583334,0.39366590711805555
150,189,0.025918511284722223,0.0036629231770833335,0.3597615559895833
151,31,1.9335704210069444,0.0228271484375,0.3887581380208333
152,362,0.025918511284722223,1.9510432942708333,1.631220703125
153,205,12.517607150607638,4.21305419921875,7.216335720486111
154,148,0.16614339192708333,0.0036629231770833335,0.3597615559895833
155,8,1.9519843207465277,0.0036629231770833335,0.36915201822916666
156,4,6.306593967013889,0.027295464409722223,0.36068495008680557
157,268,0.06164279513888889,7.879612901475695,0.3597615559895833
158,262,0.025918511284722223,0.0036629231770833335,0.3597615559895833
159,315,26.295965169270833,0.0036629231770833335,0.3609543185763889
160,28,6.84822265625,0.0036629231770833335,0.3597615559895833
161,301,52.486155870225694,0.04299533420138889,0.39401448567708336
162,155,0.025918511284722223,0.0036629231770833335,0.3597615559895833
163,94,0.025918511284722223,0.0036629231770833335,0.3597615559895833
164,191,0.025918511284722223,0.0047998046875,0.3597615559895833
165,92,0.02705539279513889,0.0036629231770833335,0.3597615559895833
166,107,0.025789116753472223,0.0036629231770833335,0.3597615559895833
167,211,0.025918511284722223,0.0036629231770833335,0.36042724609375
168,323,0.025918511284722223,0.0036629231770833335,0.36095106336805555
169,181,1.3423152669270833,0.24305447048611112,0.3597615559895833
170,237,30.41267116970486,0.0036629231770833335,0.40836181640625
171,245,0.025918511284722223,0.0036629231770833335,0.3597615559895833
172,257,0.025918511284722223,0.0036629231770833335,0.3597615559895833
173,317,0.025918511284722223,0.0036629231770833335,0.3612936740451389
174,174,0.028531087239583332,0.4238886176215278,0.3597615559895833
175,48,0.025918511284722223,0.0036629231770833335,0.3597615559895833
176,342,0.025918511284722223,0.004706217447916667,0.3597615559895833
177,81,0.025918511284722223,0.0036629231770833335,0.3597615559895833
178,43,8.590356716579862,0.0036629231770833335,0.3597615559895833
179,207,0.039098849826388886,0.03479519314236111,0.3597615559895833
180,292,0.02647976345486111,0.0036629231770833335,0.3597615559895833
181,68,0.025918511284722223,0.0036629231770833335,0.3597615559895833
182,7,1.7988956705729167,0.0036629231770833335,0.3597615559895833
183,37,0.025918511284722223,0.0036629231770833335,0.3597615559895833
184,369,0.025918511284722223,0.0036629231770833335,0.3597615559895833
185,246,0.02705539279513889,0.0036629231770833335,0.3597615559895833
186,371,0.02705539279513889,0.0036629231770833335,0.36915201822916666
187,172,19.94002197265625,0.09407280815972222,0.38216417100694444
188,26,6.306593967013889,0.028191731770833332,0.36068495008680557
189,209,7.910115559895833,0.0036629231770833335,0.359765625
190,232,0.08527642144097222,17.381248372395834,0.8516842990451389
191,311,11.18309597439236,0.09822129991319445,0.4067808702256944
192,219,0.025918511284722223,0.0036629231770833335,0.3597615559895833
193,332,0.025918511284722223,0.0036629231770833335,0.3597615559895833
194,55,0.025918511284722223,0.0036629231770833335,0.3597615559895833
195,100,0.07764621310763889,1.3066427951388888,0.3597615559895833
196,329,0.025918511284722223,0.0036629231770833335,0.3597615559895833
197,249,0.025918511284722223,0.0036629231770833335,0.3597615559895833
198,87,2.2841531032986113,0.0036629231770833335,0.3597615559895833
199,251,0.025918511284722223,0.0036629231770833335,0.3597615559895833
200,30,0.025918511284722223,0.0036629231770833335,0.3628957790798611
201,370,0.14496148003472223,0.03572482638888889,4.442092556423611
202,54,3.510004611545139,6.184565158420139,0.4024565972222222
203,135,82.63753472222223,0.019737141927083333,0.36165445963541665
204,108,0.025918511284722223,0.0036629231770833335,0.3597615559895833
205,244,7.967578938802084,0.0036629231770833335,0.3597615559895833
206,192,0.025918511284722223,0.0036629231770833335,0.36034695095486113
207,273,0.025918511284722223,0.0036629231770833335,0.3597615559895833
208,365,2.4544490559895835,0.02315212673611111,0.36068495008680557
209,98,1.3398942057291667,0.0036629231770833335,0.3597615559895833
210,159,0.18966552734375,0.42930745442708335,0.38269883897569446
211,194,0.04876925998263889,97.84023166232639,0.38167534722222224
212,284,0.025918511284722223,0.0036629231770833335,0.3597615559895833
213,0,44.048998209635414,0.0036629231770833335,0.3597615559895833
214,353,30.7695947265625,0.06837510850694445,0.4134540473090278
215,203,0.024545084635416665,15.646995171440972,0.4021790907118056
216,2,22.411417643229168,0.004248318142361111,0.3597615559895833
217,186,0.5744544813368055,0.0036629231770833335,0.36058186848958335
218,136,103.6967955186632,1.4764171006944444,0.39210069444444445
219,46,0.025918511284722223,0.0036629231770833335,0.3597615559895833
220,337,0.025918511284722223,0.0036629231770833335,0.3597615559895833
221,173,0.025918511284722223,0.0036629231770833335,0.3631195746527778
222,22,0.49625244140625,0.0036629231770833335,0.3597615559895833
223,101,0.026961805555555555,0.0036629231770833335,0.3609391276041667
224,255,16.636735297309027,0.0036629231770833335,0.3597615559895833
225,185,0.05930447048611111,3.9755799696180554,0.46133246527777777
226,248,0.025918511284722223,0.0036629231770833335,0.3597615559895833
227,279,0.025918511284722223,0.0036629231770833335,0.3597615559895833
228,10,0.025918511284722223,0.0036629231770833335,0.3597615559895833
229,89,0.025918511284722223,0.0036629231770833335,0.3597615559895833
230,261,6.364281141493056,0.026975911458333335,0.40756673177083336
231,91,0.025918511284722223,0.0036629231770833335,0.3597615559895833
232,163,18.643167860243057,0.21665717230902778,0.5064548068576389
233,175,0.025918511284722223,0.004855685763888889,0.3597615559895833
234,121,0.06399522569444445,0.0036629231770833335,0.40209635416666667
235,220,7.968263888888889,0.0036629231770833335,0.3597615559895833
236,138,0.025918511284722223,0.0045648871527777775,0.3597615559895833
237,229,0.025918511284722223,0.0036629231770833335,0.3597615559895833
238,214,0.08454182942708334,0.0036629231770833335,0.3608330620659722
239,258,18.75281222873264,4.237744140625,0.45744873046875
240,176,0.02843804253472222,0.010498860677083333,0.36915201822916666
241,66,26.996726616753474,0.013182779947916667,0.3769056532118056
242,111,13.91188232421875,1.8056336805555555,3.603817816840278
243,200,0.025918511284722223,0.0036629231770833335,0.3605655924479167
244,274,1.9416720920138888,0.02555148654513889,0.4106098090277778
245,78,0.02879611545138889,0.0036629231770833335,1.3285392252604167
246,380,1.5333973524305555,1.06463134765625,0.7620469835069444
247,282,0.025918511284722223,0.0036629231770833335,0.3597615559895833
248,79,0.061848958333333336,4.140763617621528,0.3597615559895833
249,156,0.03653347439236111,13.803287760416667,0.3604074435763889
250,298,0.09904947916666666,0.44028889973958335,0.3597615559895833
251,241,0.026738823784722223,0.0036629231770833335,0.3597615559895833
252,102,103.75627278645834,0.0036629231770833335,0.3606635199652778
253,132,28.709658745659723,0.049930284288194446,0.40270643446180554
254,197,0.02647976345486111,0.0036637369791666665,0.3597620985243056
255,264,0.025918511284722223,0.0036629231770833335,0.36065782335069446
256,328,15.556097547743056,0.0036629231770833335,0.3597615559895833
257,240,0.025918511284722223,0.0036629231770833335,0.3597615559895833
258,293,11.191001247829861,0.124345703125,0.3817778862847222
259,363,0.025918511284722223,0.0036629231770833335,0.3597615559895833
260,178,13.787862413194444,8.086265190972222,0.36050889756944443
261,345,5.092801106770834,2.91291748046875,11.790953776041667
262,216,4.437916666666666,0.0036629231770833335,0.3597615559895833
263,354,0.025918511284722223,0.0036629231770833335,0.3597615559895833
264,106,0.02650390625,0.0036629231770833335,0.3597615559895833
265,9,23.253858506944443,0.06207573784722222,1.3738859049479166
266,47,0.025918511284722223,0.0036629231770833335,0.36023084852430554
267,275,5.061063096788194,0.041008843315972224,0.3895171440972222
268,86,0.026480034722222223,0.0036629231770833335,1.1322233072916668
269,307,0.061848958333333336,4.140738118489583,0.3597615559895833
270,247,0.025918511284722223,0.004248318142361111,0.3627677408854167
271,360,0.02650390625,0.0036629231770833335,0.3597615559895833
272,228,0.025918511284722223,0.0036629231770833335,0.3597615559895833
273,272,0.025918511284722223,0.0036629231770833335,0.3597615559895833
274,320,0.025918511284722223,0.0036629231770833335,0.3597615559895833
275,15,0.047069227430555555,1.8619211154513888,6.393400607638889
276,352,0.03593532986111111,2.880717230902778,0.36043755425347224
277,318,0.025918511284722223,0.0036629231770833335,0.3597615559895833
278,351,3.7438924153645834,0.004855685763888889,0.3597615559895833
279,20,6.850551486545139,0.0036629231770833335,0.3597615559895833
280,150,24.326771647135416,0.029341362847222222,0.41515733506944447
281,368,1.3542548285590277,0.0036629231770833335,0.3597615559895833
282,326,0.025918511284722223,0.0036629231770833335,0.36223280164930555
283,72,44.46388861762153,0.0036629231770833335,0.3597615559895833
284,41,1.1629866536458333,0.02188937717013889,0.36068495008680557
285,118,0.04205457899305556,3.7182923719618057,0.419658203125
286,88,20.82183322482639,0.05953776041666667,0.4005099826388889
287,134,102.40888617621528,0.0036629231770833335,0.3597615559895833
288,77,1.5720263671875,-1.0,-1.0
289,285,0.025918511284722223,0.0036629231770833335,0.36200439453125
290,271,0.05631266276041667,4.672574598524306,0.7576491970486111
291,187,0.025918511284722223,0.0036629231770833335,0.3597615559895833
292,377,1.4056730143229166,0.032202962239583334,0.3880916341145833
293,58,1.2622908528645833,0.2143755425347222,0.597314453125
294,367,0.06785563151041667,7.112536078559028,0.3807150607638889
295,35,0.9607595486111111,0.0036629231770833335,0.3597615559895833
296,306,0.025918511284722223,0.0036629231770833335,0.3597615559895833
297,44,2.507918023003472,0.008043891059027778,0.3597615559895833
298,137,3.9367906358506946,4.812872721354167,1.22953857421875
299,212,66.05016167534723,0.0036629231770833335,0.3597615559895833
300,167,1.9549848090277777,0.12321451822916667,0.4220751953125
301,158,37.1194007703993,0.09086073133680556,0.4249669053819444
302,151,0.03828830295138889,4.663334147135417,0.36022216796875
303,243,0.025918511284722223,0.0036629231770833335,0.3597615559895833
304,162,6.411634114583333,0.0036629231770833335,0.3597615559895833
305,110,3.0555224609375,0.05328993055555555,0.4792523871527778
306,256,0.02850857204861111,1.7319981553819443,6.266127387152777
307,170,0.025918511284722223,0.0026228841145833335,0.36056016710069444
308,74,2.3906952582465277,0.5483846028645833,0.3597615559895833
309,199,0.025918511284722223,0.0036629231770833335,0.36080485026041664
310,299,0.08798041449652778,0.0036629231770833335,0.3597615559895833
311,120,28.66802978515625,0.0036629231770833335,0.3609543185763889
312,242,0.025918511284722223,0.004706217447916667,0.3597615559895833
313,38,2.2884342447916666,0.006366373697916667,0.3597615559895833
314,19,10.218373209635416,0.09228407118055555,0.39731038411458336
315,265,0.025918511284722223,0.0036629231770833335,0.3608330620659722
316,239,0.025918511284722223,0.0036629231770833335,0.3626584201388889
317,90,116.86430582682291,0.0036629231770833335,0.3617263454861111
318,334,9.194004991319444,0.11494439019097222,0.50346435546875
319,49,0.025918511284722223,21.604787868923612,0.44741807725694444
320,183,0.2629880099826389,0.0036629231770833335,0.3597615559895833
321,195,0.026847330729166667,0.0036629231770833335,0.3614889865451389
322,52,2.368472222222222,0.15782443576388888,0.36785753038194446
323,80,15.662635091145834,0.0036629231770833335,0.3605655924479167
324,6,0.03523681640625,27.297808159722223,0.3899579535590278
325,316,0.08798041449652778,0.0036629231770833335,0.3597615559895833
326,105,0.028067762586805555,0.0056602647569444445,0.36180121527777775
327,61,0.025918511284722223,0.0036629231770833335,0.3609421115451389
328,123,23.45033175998264,1.0299671766493055,0.42351453993055554
329,231,0.026820475260416667,0.0036629231770833335,0.3597615559895833
330,319,0.02879611545138889,0.004706217447916667,0.3597615559895833
331,308,0.025918511284722223,0.0036629231770833335,0.3597615559895833
332,152,41.00137885199653,0.02919162326388889,0.3597615559895833
333,330,0.025918511284722223,0.0036629231770833335,0.3597615559895833
334,127,0.025918511284722223,0.0036629231770833335,0.3597615559895833
335,99,0.028394639756944444,0.0036629231770833335,0.3597615559895833
336,238,7.973209364149305,0.012518988715277778,0.5443199327256945
337,193,0.025918511284722223,12.69929443359375,0.36669786241319446
338,104,19.431231282552083,0.0036629231770833335,0.3597615559895833
339,198,18.77652398003472,0.0036629231770833335,0.3597615559895833
340,147,33.60371636284722,4.253789333767361,12.568642306857639
341,309,26.296861436631943,0.0036629231770833335,0.3597615559895833
342,96,0.06220947265625,0.0036629231770833335,0.3666105143229167
343,375,2.7199403211805557,0.05209716796875,0.4792523871527778
344,215,3.28076171875,8.125246853298611,0.39686387803819445
345,128,0.02705539279513889,0.0036629231770833335,0.3597615559895833
346,343,0.03462348090277778,7.792223578559028,0.40067572699652776
347,322,0.025918511284722223,0.0036629231770833335,0.3597615559895833
348,103,0.04809163411458333,1.3086086697048611,0.3597615559895833
349,381,9.612281087239584,0.05882405598958333,0.4192966037326389
350,295,10.259378526475695,0.09822129991319445,0.4067808702256944
351,45,43.89922634548611,0.004625379774305555,0.36024088541666666
352,379,12.420746527777778,10.933508572048611,12.531140950520834
353,85,0.0576953125,1.6591194661458333,6.44529296875
354,177,0.18966552734375,0.42817057291666666,0.38269883897569446
355,36,0.025918511284722223,0.004706217447916667,0.3597615559895833
356,14,0.6561319986979167,0.004581434461805555,0.3606201171875
357,140,0.09172281901041666,34.530293511284725,0.39614664713541664
358,361,0.025918511284722223,0.004529622395833334,0.3597615559895833
359,341,12.58910129123264,0.0036629231770833335,0.3597615559895833
360,16,0.6537331814236111,15.214849717881945,0.40217447916666665
361,157,0.025918511284722223,0.0036629231770833335,0.36509412977430555
362,73,0.025918511284722223,0.0036629231770833335,0.3597615559895833
363,139,0.025918511284722223,0.0036629231770833335,0.36065782335069446
364,153,12.322443576388888,3.2260929361979165,0.38505940755208334
365,336,0.025918511284722223,0.0036629231770833335,0.3597615559895833
366,27,0.12852973090277778,0.0036629231770833335,0.3597615559895833
367,269,1.9392640516493056,0.05190728081597222,0.3899093967013889
368,125,34.054813368055555,1.0413715277777778,0.38855360243055553
369,143,0.025918511284722223,0.0036629231770833335,0.36022216796875
370,291,0.025918511284722223,0.0036629231770833335,0.3597615559895833
371,17,10.239740397135417,0.09208875868055555,0.39731038411458336
372,149,10.394236924913194,0.030972493489583332,0.8577235243055555
373,179,0.16253960503472223,0.018470052083333334,0.4633997938368056
374,122,4.717550998263889,0.0036629231770833335,0.3597615559895833
375,115,0.02981635199652778,0.0055042860243055556,0.3617583550347222
376,59,0.24109239366319443,0.0036629231770833335,0.3597615559895833
377,302,1.9441612413194445,0.0036629231770833335,0.3597615559895833
378,129,0.025918511284722223,0.004248318142361111,0.3597615559895833
379,283,0.025918511284722223,0.0036629231770833335,0.3597615559895833
