,Index,Word list
558,292,[]
559,432,[]
560,68,[]
561,883,[]
562,947,[]
563,1011,[]
564,7,['Do Not Sell or Share My Personal Info']
565,792,['Do Not Sell or Share My Personal Information']
566,975,[]
567,945,[]
568,37,[]
569,836,['Do not sell my personal information']
570,802,[]
571,369,[]
572,246,[]
573,371,[]
574,402,['Manage cookies/Do not sell my data']
575,172,[]
576,26,['Do Not Sell or Share My Personal Information']
577,742,['Do Not Sell My Personal Information']
578,638,[]
579,209,[]
580,232,['Your Ads Privacy Choices']
581,311,['Do Not Sell or Share My Personal Information']
582,219,[]
583,332,[]
584,653,[]
585,55,[]
586,100,[' Your Privacy Choices']
587,329,[]
588,1042,[]
589,249,[]
590,925,['Do Not Sell My Personal Information']
591,562,[]
592,761,['Do Not Sell or Share My Personal Information']
593,87,['Do Not Sell My Personal Information']
594,556,['Do Not Sell My Personal Information']
595,251,[]
596,914,[]
597,30,[]
598,1026,['Do Not Sell My Personal Information']
599,1004,[]
600,517,[]
601,370,['Targeted Advertising Opt Out']
602,907,[]
603,806,[]
604,785,[]
605,54,['Do Not Sell My Personal Info']
606,879,[]
607,1082,[]
608,135,['Do Not Sell My Personal Information']
609,405,[]
610,516,[]
611,949,[]
612,108,[]
613,946,[]
614,244,[]
615,192,[]
616,637,[]
617,838,['Do Not Sell My Personal Information']
618,712,[]
619,619,[]
620,273,['Do Not Sell My Personal Information']
621,365,['Do Not Sell or Share My Personal Information']
622,987,['Do Not Sell or Share My Personal Information']
623,98,['Do Not Sell My Info']
624,675,"[' Do Not Sell or Share My Personal Information ', 'Opt Out of Facebook Commenting', 'Directions to Opt Out of Facebook Commenting']"
625,159,['Do Not Sell/Share My Personal Information']
626,1045,['Your California privacy choices']
627,194,[]
628,284,[]
629,912,[]
630,894,['Opt Out']
631,0,[]
632,395,['Do Not Sell My Info']
633,993,['Do Not Sell or Share My Personal Information']
634,732,[]
635,832,[]
636,971,[]
637,353,['Do Not Sell or Share My Personal Information']
638,203,[]
639,2,[]
640,186,['Do Not Sell My Personal Information']
641,136,['Do Not Sell or Share My Personal Information']
642,552,['Do Not Sell or Share My Info']
643,46,[]
644,680,['Do Not Sell or Share My Personal Info']
645,433,['Do Not Sell or Share My Personal Information']
646,571,['Do Not Sell My Personal Information']
647,776,[]
648,392,[]
649,337,[]
650,842,[]
651,959,['Do Not Sell or Share My Personal Information']
652,885,[]
653,960,['Do Not Sell or Share My Personal Information']
654,173,[]
655,538,[]
656,22,['Do Not Sell or Share My Personal Information']
657,1055,[]
658,101,[]
659,461,[]
660,440,[]
661,447,"['Your Privacy Choices', 'DAA Industry Opt Out', 'Your Privacy Choices: Opt Out of Sale/Targeted Ads']"
662,788,[]
663,854,[]
664,255,[]
665,662,[]
666,963,['Do Not Sell or Share My Personal Information']
667,640,[]
668,401,[]
669,185,['Your Privacy Choices ']
670,1054,"['Do Not Sell or Share My Personal Information', 'Do Not Sell My Info']"
671,663,[]
672,449,[]
673,933,['                                Do not sell my personal information']
674,454,['Do Not Sell My PI']
675,580,['Do not sell my information']
676,1077,['Do Not Sell My Personal Information']
677,706,[]
678,1006,[]
679,856,[]
680,248,[]
681,574,['Do Not Sell or Share My Personal Information']
682,1014,[]
683,1046,['Do Not Sell or Share My Personal Information']
684,279,[]
685,702,['          Do Not Sell or Share My Personal Information        ']
686,823,['Do Not Sell or Share My Personal Information ']
687,467,[]
688,665,['Do not sell or share my personal information']
689,431,[]
690,1083,[]
691,10,[]
692,944,['Do Not Sell My Personal Information']
693,614,[]
694,893,[]
695,1063,['Do Not Sell or Share My Personal Information (CA residents only)']
696,89,[]
697,261,['                        Do Not Sell']
698,700,[]
699,941,[]
700,820,['Do Not Sell or Share My Personal Information']
701,91,[]
702,163,"['Do Not Sell or Share My Personal Information', '""Do Not Sell or Share My Personal Information"" and ""Targeted Advertising"" Opt-Out Rights']"
703,175,[]
704,620,[]
705,795,['Do Not Sell My Personal Information']
706,121,['Do Not Sell My Personal Information']
707,940,['Do Not Sell My Info']
708,220,[]
709,138,[]
710,730,[]
711,634,[]
712,875,[]
713,229,[]
714,778,[]
715,214,[]
716,628,['Do not sell or share my info']
717,492,"['Your Privacy Choices', 'DAA Industry Opt Out', 'Your Privacy Choices: Opt Out of Sale/Targeted Ads']"
718,1081,[]
719,458,[]
720,258,['Do not sell my personal information']
721,435,[]
722,884,[]
723,176,['Do not sell or share my personal information']
724,66,[]
725,111,['Do Not Sell or Share My Personal Information']
726,880,['Do Not Sell My PI']
727,733,['Do not sell my personal information']
728,430,[]
729,930,[]
730,200,[]
731,852,['Your Privacy Choices']
732,274,[]
733,818,['Your Privacy Choices']
734,847,[]
735,579,['Do Not Sell or Share My Personal Information']
736,78,['Do Not Sell or Share My Personal Information']
737,985,[]
738,460,[]
739,380,['Do Not Sell My Info']
740,593,"['CA Do Not Sell/Share My Personal Information', 'Targeted Advertising Opt Out']"
741,1009,[]
742,955,[]
743,474,[]
744,781,[]
745,526,['Do Not Sell Or Share My Personal Information']
746,576,['Do Not Sell My Personal Information']
747,1021,['Do Not Sell Or Share My Personal Information']
748,533,[]
749,282,[]
750,383,[]
751,79,['Your Privacy Choices']
752,725,[]
753,156,['Your Privacy Choice']
754,983,[]
755,298,['Your Privacy Choices']
756,508,[]
757,710,[]
758,543,[]
759,241,[]
760,551,[]
761,102,[]
762,741,[]
763,132,['Do Not Sell My Info']
764,197,"['""Do Not Sell My Personal Information""']"
765,264,[]
766,457,[]
767,328,[]
768,240,[]
769,684,['Your Privacy Choices']
770,729,[]
771,293,['Do Not Sell My Information']
772,746,[]
773,363,[]
774,500,"[""Adam Silver says NBA intends to opt out of CBA if Friday deadline not met; NBPA calls decision 'disappointing'"", 'Your Privacy Choices']"
775,790,['Do Not Sell My Personal Information']
776,178,['Do not sell or share my personal information']
777,1049,['Do Not Sell or Share My Personal Information']
778,659,[]
779,647,['Do not sell or share my personal information']
780,345,[]
781,671,['Do not sell or share my personal information']
782,216,[]
783,354,['Privacy / Do not sell my personal info']
784,902,[]
785,106,"[""Don't Sell My Personal Information""]"
786,938,[]
787,581,['Do Not Sell or Share My Personal Information']
788,1053,[]
789,9,"['California Do Not Sell', 'Go to Opt Out Form']"
790,1031,[]
791,470,[]
792,47,[]
793,821,[]
794,737,['Do not sell my personal information']
795,275,['Do Not Sell']
796,787,[]
797,86,[]
798,568,[]
799,722,['Do Not Sell or Share My Personal Information']
800,841,"['Your Privacy Choices', 'DAA Industry Opt Out', 'Your Privacy Choices: Opt Out of Sale/Targeted Ads']"
801,582,['Do Not Sell My Personal Information']
802,1030,['Do Not Sell or Share My Personal Information']
803,764,[]
804,307,['Your Privacy Choices']
805,247,[]
806,360,[]
807,228,[]
808,272,[]
809,570,[]
810,385,[]
811,320,[]
812,15,"['Your Privacy Choices', 'DAA Industry Opt Out', 'Your Privacy Choices: Opt Out of Sale/Targeted Ads']"
813,1032,['Your Privacy Choices']
814,352,['Your Privacy Choices - CA']
815,917,['Your California Privacy Choices']
816,318,[]
817,1040,[]
818,928,[]
819,555,['Do Not Sell My Personal Information']
820,623,[]
821,351,"['CA Do Not Sell/Share My Personal Information', 'Targeted Advertising Opt Out']"
822,682,[]
823,20,[]
824,683,['Do Not Sell My Personal Information']
825,988,[]
826,387,['                                Do Not Sell My Personal Information']
827,437,[]
828,150,['Do Not Sell or Share My Personal Information']
829,822,['Manage Your Privacy Choices(Open in a new window)']
830,740,[]
831,611,[]
832,408,[]
833,736,[]
834,468,[]
835,368,['Do Not Sell Or Share My Personal Information']
836,652,[]
837,1066,['Do Not Sell or Share My Personal Information (CA Residents Only)']
838,844,"['Do Not Sell or Share My Personal Information / Targeted Ads', 'DO NOT SELL OR SHARE MY PERSONAL INFORMATION / TARGETED ADS']"
839,473,[]
840,636,['Do Not Sell or Share My Personal Data']
841,805,[]
842,326,[]
843,72,[]
844,41,"['Do Not Sell or Share My Personal Information', 'My Privacy Choices']"
845,560,[]
846,118,['Your Privacy Choices ']
847,641,[]
848,812,['Do Not Sell My Personal Information']
849,807,['CCPA Sale Opt Out Form']
850,676,['California: Do not Sell my Personal Info']
851,88,['Do Not Sell My Personal Information']
852,728,[]
853,419,['Do not sell my personal data']
854,134,[]
855,541,[]
856,77,[]
857,285,[]
858,874,[]
859,271,['Your Privacy Choices']
860,890,[]
861,829,[]
862,595,[]
863,187,[]
864,704,['Do Not Sell My Personal Information']
865,886,[]
866,377,['Do Not Sell or Share My Personal Information']
867,58,[]
868,964,['Privacy / Do not sell my personal info']
869,853,[]
870,588,[]
871,504,['          Your Privacy Choices | ']
872,367,['Your Privacy Choices']
873,835,[]
874,35,[]
875,442,[]
876,306,[]
877,592,[]
878,920,[]
879,44,[]
880,660,[]
881,137,['Do Not Sell or Share My Info']
882,212,[]
883,167,['Do Not Sell Or Share My Personal Information']
884,892,[]
885,891,[]
886,389,[]
887,158,['Do Not Sell or Share My Personal Information']
888,870,[]
889,151,[]
890,1087,['Your Privacy Choices']
891,723,"[' PS: You can opt out at any time', 'Do Not Sell My Personal Info']"
892,243,[]
893,1023,[]
894,451,[]
895,767,[]
896,162,['\tYour Privacy Choices']
897,110,['California Customers Only: Do Not Sell My Info']
898,668,['Do Not Sell My Personal Information(Opens in a new window)']
899,256,[]
900,895,[]
901,170,[]
902,74,['Do Not Sell My Personal Information']
903,972,['          Your Privacy Choices | ']
904,199,[]
905,758,['Do Not Sell My Personal Information']
906,1015,"['Do Not Sell or Share My Personal Information', 'Do Not Sell My Info']"
907,462,[]
908,837,['Do Not Sell Or Share My Personal Information']
909,646,['Your California Privacy Choices']
910,456,[]
911,784,['Do Not Sell My Data']
912,796,['Do Not Sell or Share My Information']
913,1037,['opt out of online behavioral advertising']
914,299,['Do Not Sell or Share My Personal Information / Personal Data Opt-out']
915,120,[]
916,242,[]
917,38,[]
918,749,[]
919,19,['Do Not Sell My Information']
920,913,[]
921,481,['Do not sell or share my personal information']
922,1041,['Do Not Sell or Share My Personal Information']
923,388,[]
924,265,[]
925,791,['Do Not Sell or Share My Personal Information']
926,239,[]
927,90,[]
928,334,['Do Not Sell My Information']
929,49,[]
930,423,[]
931,936,[]
932,598,['Do Not Sell or Share My Personal Information']
933,183,[]
934,488,['Your Privacy Choices']
935,661,[]
936,935,[]
937,195,['Your Privacy Choices']
938,52,['Do Not Sell My Personal Information']
939,942,['Do Not Sell My Personal Information']
940,80,['Do Not Sell or Share My Personal Information']
941,427,[]
942,1068,[]
943,1020,['Your Privacy Choices']
944,911,[]
945,6,[]
946,966,['Your Privacy Choices']
947,604,[]
948,316,['Do Not Sell or Share My Personal Information / Personal Data Opt-out']
949,771,['Do not sell my personal information']
950,747,['Do Not Sell or Share My Personal Information']
951,105,[]
952,61,[]
953,123,['Do Not Sell My Personal Information']
954,804,['Do Not Sell My Information']
955,690,['Do Not Sell My Info']
956,615,"['Do Not Share My Personal Information', 'submit a Do Not Share request']"
957,231,[]
958,319,['Do Not Sell My Personal Information']
959,308,[]
960,999,[]
961,962,['AdChoices / Do Not Sell My Info']
962,813,['Do Not Sell My Personal Information']
963,973,[]
964,393,[]
965,861,[]
966,867,[]
967,617,[]
968,152,['Do Not Sell My Information']
969,330,[]
970,546,[]
971,127,[]
972,695,[]
973,606,[]
974,99,['Do Not Sell or Share My Personal Information']
975,238,['Do Not Sell']
976,193,[]
977,627,[]
978,846,[]
979,104,['Do Not Sell or Share My Personal Information']
980,609,[]
981,198,['Do Not Sell My Personal Information']
982,147,[]
983,667,['Do not sell my data']
984,477,[]
985,765,[]
986,871,"['Your Privacy Choices', 'Do Not Sell My Personal Information']"
987,713,[]
988,859,['Do not sell or share my personal information']
989,566,['Do Not Sell My Personal Information']
990,544,[' Your Privacy Choices ']
991,590,[]
992,1047,[]
993,587,[]
994,873,[]
995,1062,[]
996,753,[]
997,309,[]
998,428,['Do Not Sell My Personal Information']
999,96,[]
1000,772,[]
1001,375,['California Customers Only: Do Not Sell My Info']
1002,215,[' DO NOT SELL MY INFORMATION ']
1003,860,"['Your Privacy Choices', 'DAA Industry Opt Out', 'Your Privacy Choices: Opt Out of Sale/Targeted Ads']"
1004,128,['Privacy / Do not sell my personal info']
1005,915,[]
1006,906,[]
1007,409,[]
1008,416,[]
1009,515,[]
1010,1038,[]
1011,448,['Do not share objects or tools between workers without appropriately disinfecting them']
1012,343,[]
1013,553,"['                Do Not Sell My Personal Information', '                          Do Not Sell My Personal Information']"
1014,585,[]
1015,868,[]
1016,1005,[]
1017,322,[]
1018,639,[]
1019,103,[' Your Privacy Choices']
1020,600,[]
1021,814,['Manage Your Privacy Choices(Open in a new window)']
1022,948,[]
1023,381,['Do not sell or share my personal information']
1024,295,['Do Not Sell or Share My Personal Information']
1025,974,['Your Privacy Choices']
1026,45,[]
1027,793,[]
1028,379,[]
1029,521,[]
1030,896,['            Your California Privacy Choices']
1031,85,"['Your Privacy Choices', 'DAA Industry Opt Out', 'Your Privacy Choices: Opt Out of Sale/Targeted Ads']"
1032,177,['Do Not Sell/Share My Personal Information']
1033,927,[]
1034,36,['Do Not Share My Personal Information']
1035,719,"['Do Not Sell or Share My Info', 'Do Not Sell or Share My Personal Information']"
1036,575,[]
1037,14,[]
1038,471,[]
1039,1048,[]
1040,140,['Your Privacy Choices']
1041,361,[]
1042,484,"['NBPA Does Not Intend To Opt Out Of CBA, Will Be Disappointed If NBA Chooses That Option']"
1043,498,['Do Not Sell My Personal Information']
1044,341,[]
1045,897,[]
1046,16,[]
1047,1067,[]
1048,157,['Do Not Sell Or Share My Personal Information']
1049,525,['Your California Privacy Choices']
1050,73,[]
1051,139,[]
1052,754,[]
1053,563,[]
1054,554,['Do Not Sell or Share My Personal Information']
1055,153,[]
1056,336,[]
1057,919,['Do Not Sell Or Share My Information']
1058,27,[]
1059,406,[]
1060,269,['Do Not Sell My Personal Information']
1061,403,['Do Not Sell My Info']
1062,866,"['Your Privacy Choices', 'DAA Industry Opt Out', 'Your Privacy Choices: Opt Out of Sale/Targeted Ads']"
1063,424,[]
1064,125,['Do Not Sell My Personal Information']
1065,415,[]
1066,143,[]
1067,745,['\t\t  Your Privacy Choices']
1068,291,[]
1069,674,['California: Do not Sell my Personal Info']
1070,497,[]
1071,17,['Do Not Sell My Information']
1072,149,['Submit an Opt Out Request']
1073,491,[]
1074,179,[' Do Not Sell or Share My Personal Information']
1075,557,['Do Not Sell My Personal Information']
1076,122,['Do Not Sell My Personal Info']
1077,738,['Do Not Sell or Share My Personal Information']
1078,444,['Do Not Sell My Info']
1079,826,['Do Not Sell or Share My Personal Information']
1080,115,['Do not sell or share my personal information']
1081,59,[]
1082,302,"['CA Consumers: DO NOT SELL OR SHARE MY PERSONAL INFORMATION', 'Nevada Consumers: DO NOT SELL MY PERSONAL INFORMATION']"
1083,850,['Do Not Sell or Share My Personal Information']
1084,540,[]
1085,129,[]
1086,283,['Do Not Sell My Personal Information']
